Year,Period,Week Ending,State,State ANSI,Watershed,CV (%),ADDED & REPLACED,"INVENTORY, MAX","LOSS, COLONY COLLAPSE DISORDER","LOSS, DEADOUT",INVENTORY
2010,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,7000
2010,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,45000
2010,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,13000
2010,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,510000
2010,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,18000
2010,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,59000
2010,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,30000
2010,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,265000
2010,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,8000
2010,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,100000
2010,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,26000
2010,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,4000
2010,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,5000
2010,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,71000
2010,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,5000
2010,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,64000
2010,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,34000
2009,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,9000
2009,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,20000
2009,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,24000
2009,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,355000
2009,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,28000
2009,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,170000
2009,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,65000
2009,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,10000
2009,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,103000
2009,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,8000
2009,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,9000
2009,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,26000
2009,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,9000
2009,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,5000
2009,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,37000
2009,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,6000
2009,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,66000
2009,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,122000
2009,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,14000
2009,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,11000
2009,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,146000
2009,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,48000
2009,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,11000
2009,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,7000
2009,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,45000
2009,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,11000
2009,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,450000
2009,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,11000
2009,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,55000
2009,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,21000
2009,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,270000
2009,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,7000
2009,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,89000
2009,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,26000
2009,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,5000
2009,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,6000
2009,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,62000
2009,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,5000
2009,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,63000
2009,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,37000
2008,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,9000
2008,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,25000
2008,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,28000
2008,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,360000
2008,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,27000
2008,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,150000
2008,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,65000
2008,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,10000
2008,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,90000
2008,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,8000
2008,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,7000
2008,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,24000
2008,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,10000
2008,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,4000
2008,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,40000
2008,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,7000
2008,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,71000
2008,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,122000
2008,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,14000
2008,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,11000
2008,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,134000
2008,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,36000
2008,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,10000
2008,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,9000
2008,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,6000
2008,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,50000
2008,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,12000
2008,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,400000
2008,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,14000
2008,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,50000
2008,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,23000
2008,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,225000
2008,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,7000
2008,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,77000
2008,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,28000
2008,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,5000
2008,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,6000
2008,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,49000
2008,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,6000
2008,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,58000
2008,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,39000
2007,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,11000
2007,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,30000
2007,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,28000
2007,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,340000
2007,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,31000
2007,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,160000
2007,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,60000
2007,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,10000
2007,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,92000
2007,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,9000
2007,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,8000
2007,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,26000
2007,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,14000
2007,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,4000
2007,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,29000
2007,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,9000
2007,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,72000
2007,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,130000
2007,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,15000
2007,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,14000
2007,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,135000
2007,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,45000
2007,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,10000
2007,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,9000
2007,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,6000
2007,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,53000
2007,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,12000
2007,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,420000
2007,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,14000
2007,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,46000
2007,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,25000
2007,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,255000
2007,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,7000
2007,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,105000
2007,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,28000
2007,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,5000
2007,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,6000
2007,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,46000
2007,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,6000
2007,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,60000
2007,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,43000
2006,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,11000
2006,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,30000
2006,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,32000
2006,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,380000
2006,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,36000
2006,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,170000
2006,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,63000
2006,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,10000
2006,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,95000
2006,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,10000
2006,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,7000
2006,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,26000
2006,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,14000
2006,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,5000
2006,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,30000
2006,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,11000
2006,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,72000
2006,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,125000
2006,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,14000
2006,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,15000
2006,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,132000
2006,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,47000
2006,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,9000
2006,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,9000
2006,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,7000
2006,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,58000
2006,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,10000
2006,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,350000
2006,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,14000
2006,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,46000
2006,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,28000
2006,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,225000
2006,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,7000
2006,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,82000
2006,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,26000
2006,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,6000
2006,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,8000
2006,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,49000
2006,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,6000
2006,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,64000
2006,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,39000
2005,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,13000
2005,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,36000
2005,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,36000
2005,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,400000
2005,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,28000
2005,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,160000
2005,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,59000
2005,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,9000
2005,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,95000
2005,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,8000
2005,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,8000
2005,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,28000
2005,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,16000
2005,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,5000
2005,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,35000
2005,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,8000
2005,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,65000
2005,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,120000
2005,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,16000
2005,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,15000
2005,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,130000
2005,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,40000
2005,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,12000
2005,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,12000
2005,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,7000
2005,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,59000
2005,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,10000
2005,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,370000
2005,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,15000
2005,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,39000
2005,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,28000
2005,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,220000
2005,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,7000
2005,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,84000
2005,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,24000
2005,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,6000
2005,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,8000
2005,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,51000
2005,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,8000
2005,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,64000
2005,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,40000
2004,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,12000
2004,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,32000
2004,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,40000
2004,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,390000
2004,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,23000
2004,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,205000
2004,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,63000
2004,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,8000
2004,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,100000
2004,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,7000
2004,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,7000
2004,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,35000
2004,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,14000
2004,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,5000
2004,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,35000
2004,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,7000
2004,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,65000
2004,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,135000
2004,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,18000
2004,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,16000
2004,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,140000
2004,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,51000
2004,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,14000
2004,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,12000
2004,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,8000
2004,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,64000
2004,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,9000
2004,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,390000
2004,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,16000
2004,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,42000
2004,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,30000
2004,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,215000
2004,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,6000
2004,MARKETING YEAR,NA,TEXAS,48,NA,NA,NA,NA,NA,NA,116000
2004,MARKETING YEAR,NA,UTAH,49,NA,NA,NA,NA,NA,NA,24000
2004,MARKETING YEAR,NA,VERMONT,50,NA,NA,NA,NA,NA,NA,6000
2004,MARKETING YEAR,NA,VIRGINIA,51,NA,NA,NA,NA,NA,NA,7000
2004,MARKETING YEAR,NA,WASHINGTON,53,NA,NA,NA,NA,NA,NA,56000
2004,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,NA,NA,NA,NA,NA,9000
2004,MARKETING YEAR,NA,WISCONSIN,55,NA,NA,NA,NA,NA,NA,68000
2004,MARKETING YEAR,NA,WYOMING,56,NA,NA,NA,NA,NA,NA,39000
2003,MARKETING YEAR,NA,ALABAMA,1,NA,NA,NA,NA,NA,NA,13000
2003,MARKETING YEAR,NA,ARIZONA,4,NA,NA,NA,NA,NA,NA,35000
2003,MARKETING YEAR,NA,ARKANSAS,5,NA,NA,NA,NA,NA,NA,40000
2003,MARKETING YEAR,NA,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,480000
2003,MARKETING YEAR,NA,COLORADO,8,NA,NA,NA,NA,NA,NA,24000
2003,MARKETING YEAR,NA,FLORIDA,12,NA,NA,NA,NA,NA,NA,210000
2003,MARKETING YEAR,NA,GEORGIA,13,NA,NA,NA,NA,NA,NA,52000
2003,MARKETING YEAR,NA,HAWAII,15,NA,NA,NA,NA,NA,NA,7000
2003,MARKETING YEAR,NA,IDAHO,16,NA,NA,NA,NA,NA,NA,100000
2003,MARKETING YEAR,NA,ILLINOIS,17,NA,NA,NA,NA,NA,NA,7000
2003,MARKETING YEAR,NA,INDIANA,18,NA,NA,NA,NA,NA,NA,5000
2003,MARKETING YEAR,NA,IOWA,19,NA,NA,NA,NA,NA,NA,32000
2003,MARKETING YEAR,NA,KANSAS,20,NA,NA,NA,NA,NA,NA,16000
2003,MARKETING YEAR,NA,KENTUCKY,21,NA,NA,NA,NA,NA,NA,5000
2003,MARKETING YEAR,NA,LOUISIANA,22,NA,NA,NA,NA,NA,NA,34000
2003,MARKETING YEAR,NA,MAINE,23,NA,NA,NA,NA,NA,NA,8000
2003,MARKETING YEAR,NA,MARYLAND,24,NA,NA,NA,NA,NA,NA,2000
2003,MARKETING YEAR,NA,MICHIGAN,26,NA,NA,NA,NA,NA,NA,65000
2003,MARKETING YEAR,NA,MINNESOTA,27,NA,NA,NA,NA,NA,NA,120000
2003,MARKETING YEAR,NA,MISSISSIPPI,28,NA,NA,NA,NA,NA,NA,21000
2003,MARKETING YEAR,NA,MISSOURI,29,NA,NA,NA,NA,NA,NA,17000
2003,MARKETING YEAR,NA,MONTANA,30,NA,NA,NA,NA,NA,NA,145000
2003,MARKETING YEAR,NA,NEBRASKA,31,NA,NA,NA,NA,NA,NA,45000
2003,MARKETING YEAR,NA,NEVADA,32,NA,NA,NA,NA,NA,NA,6000
2003,MARKETING YEAR,NA,NEW JERSEY,34,NA,NA,NA,NA,NA,NA,10000
2003,MARKETING YEAR,NA,NEW MEXICO,35,NA,NA,NA,NA,NA,NA,6000
2003,MARKETING YEAR,NA,NEW YORK,36,NA,NA,NA,NA,NA,NA,67000
2003,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,NA,NA,NA,NA,NA,10000
2003,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,NA,NA,NA,NA,NA,340000
2003,MARKETING YEAR,NA,OHIO,39,NA,NA,NA,NA,NA,NA,15000
2003,MARKETING YEAR,NA,OKLAHOMA,40,NA,NA,NA,NA,NA,NA,3000
2003,MARKETING YEAR,NA,OREGON,41,NA,NA,NA,NA,NA,NA,42000
2003,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,NA,NA,NA,NA,NA,27000
2003,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,NA,NA,NA,NA,NA,4000
2003,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,NA,NA,NA,NA,NA,215000
2003,MARKETING YEAR,NA,TENNESSEE,47,NA,NA,NA,NA,NA,NA,6000
